Date,Time,Brightness (LUX)
02/25/2017,11:47:39.030,27
02/25/2017,11:47:39.511,28
02/25/2017,11:47:40.002,29
02/25/2017,11:47:40.510,29
02/25/2017,11:47:40.998,29
02/25/2017,11:47:41.523,29
02/25/2017,11:47:42.004,29
02/25/2017,11:47:42.505,30
02/25/2017,11:47:42.989,29
02/25/2017,11:47:43.496,29
02/25/2017,11:47:43.994,29
02/25/2017,11:47:44.495,29
02/25/2017,11:47:44.993,28
02/25/2017,11:47:45.504,28
02/25/2017,11:47:46.017,28
02/25/2017,11:47:46.515,28
02/25/2017,11:47:47.018,27
02/25/2017,11:47:47.514,27
02/25/2017,11:47:48.004,29
02/25/2017,11:47:48.503,73
02/25/2017,11:47:48.996,75
02/25/2017,11:47:49.505,66
02/25/2017,11:47:50.032,42
02/25/2017,11:47:50.592,39
02/25/2017,11:47:51.018,40
02/25/2017,11:47:51.512,40
02/25/2017,11:47:52.008,40
02/25/2017,11:47:52.514,41
02/25/2017,11:47:52.996,47
02/25/2017,11:47:53.518,20
02/25/2017,11:47:54.024,5
02/25/2017,11:47:54.528,5
02/25/2017,11:47:55.031,5
02/25/2017,11:47:55.476,5
02/25/2017,11:47:55.978,5
02/25/2017,11:47:56.496,5
02/25/2017,11:47:57.012,3
02/25/2017,11:47:57.479,4
02/25/2017,11:47:58.026,4
02/25/2017,11:47:58.497,3
02/25/2017,11:47:58.999,3
02/25/2017,11:47:59.515,3
02/25/2017,11:48:00.047,3
02/25/2017,11:48:00.482,4
02/25/2017,11:48:01.022,5
02/25/2017,11:48:01.525,6
02/25/2017,11:48:02.017,6
02/25/2017,11:48:02.488,7
02/25/2017,11:48:03.002,8
02/25/2017,11:48:03.485,8
02/25/2017,11:48:03.987,7
02/25/2017,11:48:04.480,6
02/25/2017,11:48:04.985,5
02/25/2017,11:48:05.485,5
02/25/2017,11:48:06.008,4
02/25/2017,11:48:06.486,4
02/25/2017,11:48:06.997,4
02/25/2017,11:48:07.502,5
02/25/2017,11:48:08.010,4
02/25/2017,11:48:08.525,5
02/25/2017,11:48:09.021,6
02/25/2017,11:48:09.484,6
02/25/2017,11:48:10.007,5
02/25/2017,11:48:10.491,5
02/25/2017,11:48:10.994,4
02/25/2017,11:48:11.488,4
02/25/2017,11:48:12.004,3
02/25/2017,11:48:12.507,2
02/25/2017,11:48:13.004,3
02/25/2017,11:48:13.500,5
02/25/2017,11:48:14.004,2
02/25/2017,11:48:14.536,3
02/25/2017,11:48:15.006,3
02/25/2017,11:48:15.486,3
02/25/2017,11:48:15.995,3
02/25/2017,11:48:16.496,3
02/25/2017,11:48:16.988,3
02/25/2017,11:48:17.518,2
02/25/2017,11:48:17.994,3
02/25/2017,11:48:18.522,3
02/25/2017,11:48:19.027,3
02/25/2017,11:48:19.535,3
02/25/2017,11:48:19.989,2
02/25/2017,11:48:20.490,7
02/25/2017,11:48:21.004,8
02/25/2017,11:48:21.497,13
02/25/2017,11:48:22.030,20
02/25/2017,11:48:22.523,16
02/25/2017,11:48:23.025,18
02/25/2017,11:48:23.559,13
02/25/2017,11:48:24.025,17
02/25/2017,11:48:24.487,22
02/25/2017,11:48:25.009,25
02/25/2017,11:48:25.486,26
02/25/2017,11:48:26.037,26
02/25/2017,11:48:26.528,23
02/25/2017,11:48:27.023,19
02/25/2017,11:48:27.520,18
02/25/2017,11:48:28.008,19
02/25/2017,11:48:28.510,31
02/25/2017,11:48:29.028,34
02/25/2017,11:48:29.525,35
02/25/2017,11:48:30.026,35
02/25/2017,11:48:30.529,36
02/25/2017,11:48:31.030,36
02/25/2017,11:48:31.531,34
02/25/2017,11:48:32.027,30
02/25/2017,11:48:32.502,27
02/25/2017,11:48:33.020,21
02/25/2017,11:48:33.520,17
02/25/2017,11:48:34.025,15
02/25/2017,11:48:34.530,21
02/25/2017,11:48:35.030,32
02/25/2017,11:48:35.529,34
02/25/2017,11:48:36.027,34
02/25/2017,11:48:36.511,39
02/25/2017,11:48:37.004,32
02/25/2017,11:48:37.519,28
02/25/2017,11:48:38.024,23
02/25/2017,11:48:38.537,21
02/25/2017,11:48:39.033,22
02/25/2017,11:48:39.541,22
02/25/2017,11:48:39.989,19
02/25/2017,11:48:40.485,24
02/25/2017,11:48:40.987,30
02/25/2017,11:48:41.493,23
02/25/2017,11:48:42.019,19
02/25/2017,11:48:42.513,28
02/25/2017,11:48:42.994,24
02/25/2017,11:48:43.494,22
02/25/2017,11:48:44.003,7
02/25/2017,11:48:44.508,8
02/25/2017,11:48:45.017,22
02/25/2017,11:48:45.490,23
02/25/2017,11:48:46.021,22
02/25/2017,11:48:46.519,22
02/25/2017,11:48:47.015,24
02/25/2017,11:48:47.538,24
02/25/2017,11:48:48.030,25
02/25/2017,11:48:48.528,26
02/25/2017,11:48:48.995,39
02/25/2017,11:48:49.498,39
02/25/2017,11:48:50.015,36
02/25/2017,11:48:50.518,32
02/25/2017,11:48:51.023,40
02/25/2017,11:48:51.519,40
02/25/2017,11:48:52.013,41
02/25/2017,11:48:52.505,41
02/25/2017,11:48:53.003,41
02/25/2017,11:48:53.503,41
02/25/2017,11:48:54.020,31
02/25/2017,11:48:54.513,30
02/25/2017,11:48:55.013,29
02/25/2017,11:48:55.518,28
02/25/2017,11:48:56.027,28
02/25/2017,11:48:56.521,28
02/25/2017,11:48:57.010,28
02/25/2017,11:48:57.509,28
02/25/2017,11:48:58.016,28
02/25/2017,11:48:58.529,28
02/25/2017,11:48:59.020,27
02/25/2017,11:48:59.513,27
02/25/2017,11:49:00.009,27
02/25/2017,11:49:00.501,28
02/25/2017,11:49:01.018,28
02/25/2017,11:49:01.525,27
02/25/2017,11:49:02.025,27
02/25/2017,11:49:02.524,25
02/25/2017,11:49:03.035,24
02/25/2017,11:49:03.538,24
02/25/2017,11:49:04.037,25
02/25/2017,11:49:04.493,24
02/25/2017,11:49:04.991,25
02/25/2017,11:49:05.496,25
02/25/2017,11:49:06.004,25
02/25/2017,11:49:06.538,20
02/25/2017,11:49:07.021,15
02/25/2017,11:49:07.505,12
02/25/2017,11:49:08.015,13
02/25/2017,11:49:08.502,23
02/25/2017,11:49:09.069,22
02/25/2017,11:49:09.495,23
02/25/2017,11:49:10.006,23
02/25/2017,11:49:10.531,24
02/25/2017,11:49:11.035,24
02/25/2017,11:49:11.508,24
02/25/2017,11:49:12.024,25
02/25/2017,11:49:12.552,25
02/25/2017,11:49:13.040,23
02/25/2017,11:49:13.501,19
02/25/2017,11:49:14.006,19
02/25/2017,11:49:14.559,18
02/25/2017,11:49:15.027,18
02/25/2017,11:49:15.533,18
02/25/2017,11:49:16.037,20
02/25/2017,11:49:16.542,19
02/25/2017,11:49:17.029,20
02/25/2017,11:49:17.530,20
02/25/2017,11:49:18.026,20
02/25/2017,11:49:18.524,21
02/25/2017,11:49:19.036,20
02/25/2017,11:49:19.532,21
02/25/2017,11:49:20.004,20
02/25/2017,11:49:20.498,20
02/25/2017,11:49:21.012,20
02/25/2017,11:49:21.518,20
02/25/2017,11:49:22.007,21
02/25/2017,11:49:22.539,21
02/25/2017,11:49:23.031,21
02/25/2017,11:49:23.539,21
02/25/2017,11:49:24.004,20
02/25/2017,11:49:24.494,17
02/25/2017,11:49:25.014,17
02/25/2017,11:49:25.521,22
02/25/2017,11:49:26.025,18
02/25/2017,11:49:26.522,18
02/25/2017,11:49:27.025,18
02/25/2017,11:49:27.508,20
02/25/2017,11:49:27.993,29
02/25/2017,11:49:28.546,31
02/25/2017,11:49:29.008,27
02/25/2017,11:49:29.516,27
02/25/2017,11:49:30.009,28
02/25/2017,11:49:30.516,29
02/25/2017,11:49:31.039,29
02/25/2017,11:49:31.524,29
02/25/2017,11:49:32.025,29
02/25/2017,11:49:32.517,26
02/25/2017,11:49:33.040,25
02/25/2017,11:49:33.545,25
02/25/2017,11:49:34.016,23
02/25/2017,11:49:34.516,23
02/25/2017,11:49:35.040,24
02/25/2017,11:49:35.551,21
02/25/2017,11:49:36.050,20
02/25/2017,11:49:36.525,22
02/25/2017,11:49:37.060,28
02/25/2017,11:49:37.526,22
02/25/2017,11:49:38.011,26
02/25/2017,11:49:38.535,18
02/25/2017,11:49:39.027,19
02/25/2017,11:49:39.550,22
02/25/2017,11:49:40.049,24
02/25/2017,11:49:40.519,23
02/25/2017,11:49:41.054,24
02/25/2017,11:49:41.530,25
02/25/2017,11:49:42.037,27
02/25/2017,11:49:42.536,28
02/25/2017,11:49:43.030,31
02/25/2017,11:49:43.526,31
02/25/2017,11:49:44.014,31
02/25/2017,11:49:44.546,32
02/25/2017,11:49:45.044,22
02/25/2017,11:49:45.539,34
02/25/2017,11:49:46.033,35
02/25/2017,11:49:46.533,36
02/25/2017,11:49:47.040,37
02/25/2017,11:49:47.542,42
02/25/2017,11:49:47.999,40
02/25/2017,11:49:48.545,33
02/25/2017,11:49:49.014,26
02/25/2017,11:49:49.548,27
02/25/2017,11:49:50.000,31
02/25/2017,11:49:50.508,31
02/25/2017,11:49:51.036,32
02/25/2017,11:49:51.556,33
02/25/2017,11:49:51.998,34
02/25/2017,11:49:52.555,33
02/25/2017,11:49:52.999,34
02/25/2017,11:49:53.530,37
02/25/2017,11:49:54.007,33
02/25/2017,11:49:54.500,34
02/25/2017,11:49:55.008,33
02/25/2017,11:49:55.521,24
02/25/2017,11:49:56.005,28
02/25/2017,11:49:56.556,32
02/25/2017,11:49:57.051,29
02/25/2017,11:49:57.554,25
02/25/2017,11:49:58.056,26
02/25/2017,11:49:58.507,27
02/25/2017,11:49:59.015,28
02/25/2017,11:49:59.539,28
02/25/2017,11:50:00.035,28
02/25/2017,11:50:00.522,29
02/25/2017,11:50:01.005,36
02/25/2017,11:50:01.513,33
02/25/2017,11:50:02.015,36
02/25/2017,11:50:02.517,32
02/25/2017,11:50:03.034,36
02/25/2017,11:50:03.569,25
02/25/2017,11:50:04.021,24
02/25/2017,11:50:04.513,28
02/25/2017,11:50:05.026,24
02/25/2017,11:50:05.518,19
02/25/2017,11:50:06.017,14
02/25/2017,11:50:06.536,18
02/25/2017,11:50:07.040,18
02/25/2017,11:50:07.530,17
02/25/2017,11:50:08.032,18
02/25/2017,11:50:08.547,18
02/25/2017,11:50:09.024,19
02/25/2017,11:50:09.527,19
02/25/2017,11:50:10.032,22
02/25/2017,11:50:10.535,28
02/25/2017,11:50:11.034,27
02/25/2017,11:50:11.525,24
02/25/2017,11:50:12.057,32
02/25/2017,11:50:12.528,33
02/25/2017,11:50:13.012,34
02/25/2017,11:50:13.522,32
02/25/2017,11:50:14.025,32
02/25/2017,11:50:14.525,32
02/25/2017,11:50:15.027,31
02/25/2017,11:50:15.520,30
02/25/2017,11:50:16.034,31
02/25/2017,11:50:16.527,31
02/25/2017,11:50:17.040,30
02/25/2017,11:50:17.531,30
02/25/2017,11:50:18.026,32
02/25/2017,11:50:18.519,34
02/25/2017,11:50:19.024,35
02/25/2017,11:50:19.528,34
02/25/2017,11:50:20.047,34
02/25/2017,11:50:20.550,34
02/25/2017,11:50:21.052,35
02/25/2017,11:50:21.551,31
02/25/2017,11:50:22.049,34
02/25/2017,11:50:22.569,36
02/25/2017,11:50:23.047,26
02/25/2017,11:50:23.514,21
02/25/2017,11:50:24.043,15
02/25/2017,11:50:24.537,17
02/25/2017,11:50:25.086,22
02/25/2017,11:50:25.506,18
02/25/2017,11:50:26.079,20
02/25/2017,11:50:26.549,21
02/25/2017,11:50:27.031,21
02/25/2017,11:50:27.513,20
02/25/2017,11:50:28.039,20
02/25/2017,11:50:28.533,25
02/25/2017,11:50:29.161,26
02/25/2017,11:50:29.514,22
02/25/2017,11:50:30.039,25
02/25/2017,11:50:30.555,26
02/25/2017,11:50:31.052,23
02/25/2017,11:50:31.531,20
02/25/2017,11:50:32.037,23
02/25/2017,11:50:32.525,22
02/25/2017,11:50:33.023,23
02/25/2017,11:50:33.517,23
02/25/2017,11:50:34.022,24
02/25/2017,11:50:34.509,29
02/25/2017,11:50:35.032,29
02/25/2017,11:50:35.517,34
02/25/2017,11:50:36.040,33
02/25/2017,11:50:36.507,34
02/25/2017,11:50:37.067,33
02/25/2017,11:50:37.566,29
02/25/2017,11:50:38.020,30
02/25/2017,11:50:38.528,31
02/25/2017,11:50:39.027,31
02/25/2017,11:50:39.518,34
02/25/2017,11:50:40.041,36
02/25/2017,11:50:40.542,24
02/25/2017,11:50:41.041,16
02/25/2017,11:50:41.542,12
02/25/2017,11:50:42.049,18
02/25/2017,11:50:42.557,27
02/25/2017,11:50:43.056,33
02/25/2017,11:50:43.548,38
02/25/2017,11:50:44.047,26
02/25/2017,11:50:44.551,19
02/25/2017,11:50:45.061,15
02/25/2017,11:50:45.557,15
02/25/2017,11:50:46.060,16
02/25/2017,11:50:46.511,19
02/25/2017,11:50:47.054,15
02/25/2017,11:50:47.564,70
02/25/2017,11:50:48.030,67
02/25/2017,11:50:48.533,26
02/25/2017,11:50:49.084,15
02/25/2017,11:50:49.582,14
02/25/2017,11:50:50.045,14
02/25/2017,11:50:50.572,18
02/25/2017,11:50:51.040,17
02/25/2017,11:50:51.551,15
02/25/2017,11:50:52.045,14
02/25/2017,11:50:52.550,14
02/25/2017,11:50:53.047,12
02/25/2017,11:50:53.562,14
02/25/2017,11:50:54.035,13
02/25/2017,11:50:54.567,12
02/25/2017,11:50:55.043,12
02/25/2017,11:50:55.547,13
02/25/2017,11:50:56.054,13
02/25/2017,11:50:56.554,12
02/25/2017,11:50:57.052,13
02/25/2017,11:50:57.558,15
02/25/2017,11:50:58.037,14
02/25/2017,11:50:58.553,15
02/25/2017,11:50:59.043,15
02/25/2017,11:50:59.538,15
02/25/2017,11:51:00.031,15
02/25/2017,11:51:00.549,15
02/25/2017,11:51:01.033,15
02/25/2017,11:51:01.548,15
02/25/2017,11:51:02.033,14
02/25/2017,11:51:02.533,13
02/25/2017,11:51:03.030,13
02/25/2017,11:51:03.531,13
02/25/2017,11:51:04.034,14
02/25/2017,11:51:04.533,14
02/25/2017,11:51:05.064,13
02/25/2017,11:51:05.575,15
02/25/2017,11:51:06.069,14
02/25/2017,11:51:06.520,14
02/25/2017,11:51:07.023,12
02/25/2017,11:51:07.530,19
02/25/2017,11:51:08.034,20
02/25/2017,11:51:08.543,14
02/25/2017,11:51:09.062,15
02/25/2017,11:51:09.564,20
02/25/2017,11:51:10.068,15
02/25/2017,11:51:10.575,15
02/25/2017,11:51:11.064,21
02/25/2017,11:51:11.528,25
02/25/2017,11:51:12.037,38
02/25/2017,11:51:12.544,50
02/25/2017,11:51:13.049,19
02/25/2017,11:51:13.544,23
02/25/2017,11:51:14.046,61
02/25/2017,11:51:14.555,77
02/25/2017,11:51:15.078,77
02/25/2017,11:51:15.547,78
02/25/2017,11:51:16.062,75
02/25/2017,11:51:16.555,63
02/25/2017,11:51:17.067,62
02/25/2017,11:51:17.536,61
02/25/2017,11:51:18.044,51
02/25/2017,11:51:18.559,41
02/25/2017,11:51:19.070,42
02/25/2017,11:51:19.564,20
02/25/2017,11:51:20.028,21
02/25/2017,11:51:20.556,21
02/25/2017,11:51:21.160,17
02/25/2017,11:51:21.564,17
02/25/2017,11:51:22.062,15
02/25/2017,11:51:22.523,18
02/25/2017,11:51:23.050,21
02/25/2017,11:51:23.545,21
02/25/2017,11:51:24.054,16
02/25/2017,11:51:24.557,33
02/25/2017,11:51:25.057,34
02/25/2017,11:51:25.557,35
02/25/2017,11:51:26.061,18
02/25/2017,11:51:26.553,17
02/25/2017,11:51:27.053,16
02/25/2017,11:51:27.552,16
02/25/2017,11:51:28.038,14
02/25/2017,11:51:28.545,14
02/25/2017,11:51:29.049,14
02/25/2017,11:51:29.555,14
02/25/2017,11:51:30.032,15
02/25/2017,11:51:30.518,14
02/25/2017,11:51:31.070,15
02/25/2017,11:51:31.520,14
02/25/2017,11:51:32.018,14
02/25/2017,11:51:32.538,15
02/25/2017,11:51:33.055,14
02/25/2017,11:51:33.587,14
02/25/2017,11:51:34.060,13
02/25/2017,11:51:34.577,14
02/25/2017,11:51:35.019,14
02/25/2017,11:51:35.569,14
02/25/2017,11:51:36.019,14
02/25/2017,11:51:36.544,14
02/25/2017,11:51:37.034,13
02/25/2017,11:51:37.565,14
02/25/2017,11:51:38.066,13
02/25/2017,11:51:38.582,13
02/25/2017,11:51:39.068,13
02/25/2017,11:51:39.528,14
02/25/2017,11:51:40.031,14
02/25/2017,11:51:40.542,14
02/25/2017,11:51:41.043,14
02/25/2017,11:51:41.535,14
02/25/2017,11:51:42.032,13
02/25/2017,11:51:42.547,14
02/25/2017,11:51:43.035,14
02/25/2017,11:51:43.548,15
02/25/2017,11:51:44.058,15
02/25/2017,11:51:44.540,15
02/25/2017,11:51:45.038,14
02/25/2017,11:51:45.545,14
02/25/2017,11:51:46.030,14
02/25/2017,11:51:46.548,15
02/25/2017,11:51:47.033,15
02/25/2017,11:51:47.541,15
02/25/2017,11:51:48.045,15
02/25/2017,11:51:48.551,15
02/25/2017,11:51:49.053,15
02/25/2017,11:51:49.556,15
02/25/2017,11:51:50.056,15
02/25/2017,11:51:50.560,15
02/25/2017,11:51:51.055,15
02/25/2017,11:51:51.544,14
02/25/2017,11:51:52.027,14
02/25/2017,11:51:52.531,14
02/25/2017,11:51:53.049,13
02/25/2017,11:51:53.541,14
02/25/2017,11:51:54.066,14
02/25/2017,11:51:54.542,16
02/25/2017,11:51:55.050,18
02/25/2017,11:51:55.540,17
02/25/2017,11:51:56.045,16
02/25/2017,11:51:56.545,16
02/25/2017,11:51:57.049,12
02/25/2017,11:51:57.554,34
02/25/2017,11:51:58.048,28
02/25/2017,11:51:58.558,15
02/25/2017,11:51:59.039,15
02/25/2017,11:51:59.538,15
02/25/2017,11:52:00.050,17
02/25/2017,11:52:00.533,19
02/25/2017,11:52:01.046,18
02/25/2017,11:52:01.558,22
02/25/2017,11:52:02.068,55
02/25/2017,11:52:02.557,57
02/25/2017,11:52:03.067,93
02/25/2017,11:52:03.539,61
02/25/2017,11:52:04.055,51
02/25/2017,11:52:04.554,61
02/25/2017,11:52:05.055,54
02/25/2017,11:52:05.567,74
02/25/2017,11:52:06.107,47
02/25/2017,11:52:06.553,38
02/25/2017,11:52:07.060,38
02/25/2017,11:52:07.556,40
02/25/2017,11:52:08.070,39
02/25/2017,11:52:08.566,39
02/25/2017,11:52:09.045,39
02/25/2017,11:52:09.555,39
02/25/2017,11:52:10.059,40
02/25/2017,11:52:10.537,40
02/25/2017,11:52:11.057,40
02/25/2017,11:52:11.543,39
02/25/2017,11:52:12.046,40
02/25/2017,11:52:12.564,15
02/25/2017,11:52:13.057,16
02/25/2017,11:52:13.560,16
02/25/2017,11:52:14.042,15
02/25/2017,11:52:14.534,19
02/25/2017,11:52:15.057,18
02/25/2017,11:52:15.554,18
02/25/2017,11:52:16.044,14
02/25/2017,11:52:16.546,12
02/25/2017,11:52:17.048,19
02/25/2017,11:52:17.572,17
02/25/2017,11:52:18.056,18
02/25/2017,11:52:18.572,20
02/25/2017,11:52:19.047,22
02/25/2017,11:52:19.532,18
02/25/2017,11:52:20.033,15
02/25/2017,11:52:20.532,18
02/25/2017,11:52:21.031,19
02/25/2017,11:52:21.558,19
02/25/2017,11:52:22.037,19
02/25/2017,11:52:22.540,18
02/25/2017,11:52:23.036,18
02/25/2017,11:52:23.533,18
02/25/2017,11:52:24.027,34
02/25/2017,11:52:24.537,22
02/25/2017,11:52:25.035,31
02/25/2017,11:52:25.547,23
02/25/2017,11:52:26.055,19
02/25/2017,11:52:26.562,17
02/25/2017,11:52:27.046,18
02/25/2017,11:52:27.582,19
02/25/2017,11:52:28.065,26
02/25/2017,11:52:28.569,18
02/25/2017,11:52:29.060,23
02/25/2017,11:52:29.573,3
02/25/2017,11:52:30.066,22
02/25/2017,11:52:30.541,20
02/25/2017,11:52:31.058,7
02/25/2017,11:52:31.590,1
02/25/2017,11:52:32.066,21
02/25/2017,11:52:32.571,23
02/25/2017,11:52:33.071,28
02/25/2017,11:52:33.583,70
02/25/2017,11:52:34.050,86
02/25/2017,11:52:34.579,88
02/25/2017,11:52:35.042,94
02/25/2017,11:52:35.535,99
02/25/2017,11:52:36.048,87
02/25/2017,11:52:36.558,73
02/25/2017,11:52:37.069,73
02/25/2017,11:52:37.539,78
02/25/2017,11:52:38.051,45
02/25/2017,11:52:38.587,45
02/25/2017,11:52:39.036,39
02/25/2017,11:52:39.551,35
02/25/2017,11:52:40.030,24
02/25/2017,11:52:40.535,26
02/25/2017,11:52:41.041,28
02/25/2017,11:52:41.560,26
02/25/2017,11:52:42.064,23
02/25/2017,11:52:42.540,20
02/25/2017,11:52:43.084,20
02/25/2017,11:52:43.538,21
02/25/2017,11:52:44.037,26
02/25/2017,11:52:44.583,35
02/25/2017,11:52:45.090,57
02/25/2017,11:52:45.544,31
02/25/2017,11:52:46.065,9
02/25/2017,11:52:46.565,4
02/25/2017,11:52:47.083,3
02/25/2017,11:52:47.585,17
02/25/2017,11:52:48.044,12
02/25/2017,11:52:48.535,7
02/25/2017,11:52:49.035,7
02/25/2017,11:52:49.546,7
02/25/2017,11:52:50.053,10
02/25/2017,11:52:50.578,24
02/25/2017,11:52:51.099,28
02/25/2017,11:52:51.567,19
02/25/2017,11:52:52.090,18
02/25/2017,11:52:52.540,21
02/25/2017,11:52:53.036,37
02/25/2017,11:52:53.540,28
02/25/2017,11:52:54.064,49
02/25/2017,11:52:54.555,38
02/25/2017,11:52:55.066,22
02/25/2017,11:52:55.560,26
02/25/2017,11:52:56.040,64
02/25/2017,11:52:56.557,57
02/25/2017,11:52:57.062,105
02/25/2017,11:52:57.553,60
02/25/2017,11:52:58.065,63
02/25/2017,11:52:58.567,89
02/25/2017,11:52:59.060,16
02/25/2017,11:52:59.562,18
02/25/2017,11:53:00.063,16
02/25/2017,11:53:00.568,16
02/25/2017,11:53:01.037,15
02/25/2017,11:53:01.549,16
02/25/2017,11:53:02.076,16
02/25/2017,11:53:02.569,16
02/25/2017,11:53:03.070,16
02/25/2017,11:53:03.578,36
02/25/2017,11:53:04.055,64
02/25/2017,11:53:04.550,99
02/25/2017,11:53:05.045,121
02/25/2017,11:53:05.546,143
02/25/2017,11:53:06.052,121
02/25/2017,11:53:06.579,67
02/25/2017,11:53:07.080,71
02/25/2017,11:53:07.580,58
02/25/2017,11:53:08.075,47
02/25/2017,11:53:08.584,51
02/25/2017,11:53:09.081,58
02/25/2017,11:53:09.589,78
02/25/2017,11:53:10.039,79
02/25/2017,11:53:10.566,62
02/25/2017,11:53:11.062,55
02/25/2017,11:53:11.589,44
02/25/2017,11:53:12.090,43
02/25/2017,11:53:12.570,43
02/25/2017,11:53:13.073,43
02/25/2017,11:53:13.563,44
02/25/2017,11:53:14.086,44
02/25/2017,11:53:14.568,43
02/25/2017,11:53:15.084,42
02/25/2017,11:53:15.580,30
02/25/2017,11:53:16.100,9
02/25/2017,11:53:16.602,4
02/25/2017,11:53:17.086,3
02/25/2017,11:53:17.544,19
02/25/2017,11:53:18.043,33
02/25/2017,11:53:18.574,30
02/25/2017,11:53:19.063,29
02/25/2017,11:53:19.570,40
02/25/2017,11:53:20.070,35
02/25/2017,11:53:20.545,39
02/25/2017,11:53:21.062,43
02/25/2017,11:53:21.554,44
02/25/2017,11:53:22.054,42
02/25/2017,11:53:22.564,43
02/25/2017,11:53:23.080,43
02/25/2017,11:53:23.580,44
02/25/2017,11:53:24.072,44
02/25/2017,11:53:24.571,46
02/25/2017,11:53:25.058,44
02/25/2017,11:53:25.572,32
02/25/2017,11:53:26.054,35
02/25/2017,11:53:26.604,42
02/25/2017,11:53:27.054,42
02/25/2017,11:53:27.580,33
02/25/2017,11:53:28.054,42
02/25/2017,11:53:28.548,57
02/25/2017,11:53:29.066,48
02/25/2017,11:53:29.570,65
02/25/2017,11:53:30.064,31
02/25/2017,11:53:30.566,24
02/25/2017,11:53:31.080,24
02/25/2017,11:53:31.580,31
02/25/2017,11:53:32.079,50
02/25/2017,11:53:32.551,82
02/25/2017,11:53:33.050,118
02/25/2017,11:53:33.545,128
02/25/2017,11:53:34.056,172
02/25/2017,11:53:34.555,206
02/25/2017,11:53:35.078,227
02/25/2017,11:53:35.572,207
02/25/2017,11:53:36.097,264
02/25/2017,11:53:36.580,259
02/25/2017,11:53:37.098,249
02/25/2017,11:53:37.545,80
02/25/2017,11:53:38.146,106
02/25/2017,11:53:38.556,118
02/25/2017,11:53:39.055,140
02/25/2017,11:53:39.547,130
02/25/2017,11:53:40.221,142
02/25/2017,11:53:40.592,148
02/25/2017,11:53:41.099,150
02/25/2017,11:53:41.593,151
02/25/2017,11:53:42.100,146
02/25/2017,11:53:42.579,51
02/25/2017,11:53:43.088,52
02/25/2017,11:53:43.585,58
02/25/2017,11:53:44.085,56
02/25/2017,11:53:44.618,53
02/25/2017,11:53:45.087,53
02/25/2017,11:53:45.593,44
02/25/2017,11:53:46.088,44
02/25/2017,11:53:46.588,43
02/25/2017,11:53:47.089,48
02/25/2017,11:53:47.590,1
02/25/2017,11:53:48.094,1
02/25/2017,11:53:48.599,2
02/25/2017,11:53:49.089,1
02/25/2017,11:53:49.604,1
02/25/2017,11:53:50.067,1
02/25/2017,11:53:50.562,1
02/25/2017,11:53:51.056,1
02/25/2017,11:53:51.576,1
02/25/2017,11:53:52.084,1
02/25/2017,11:53:52.610,1
02/25/2017,11:53:53.084,1
02/25/2017,11:53:53.585,2
02/25/2017,11:53:54.066,2
02/25/2017,11:53:54.555,1
02/25/2017,11:53:55.077,3
02/25/2017,11:53:55.573,1
02/25/2017,11:53:56.083,1
02/25/2017,11:53:56.617,0
02/25/2017,11:53:57.097,0
02/25/2017,11:53:57.599,0
02/25/2017,11:53:58.099,0
02/25/2017,11:53:58.595,0
02/25/2017,11:53:59.100,1
02/25/2017,11:53:59.586,1
02/25/2017,11:54:00.089,0
02/25/2017,11:54:00.594,1
02/25/2017,11:54:01.055,1
02/25/2017,11:54:01.567,1
02/25/2017,11:54:02.096,0
02/25/2017,11:54:02.575,1
02/25/2017,11:54:03.105,3
02/25/2017,11:54:03.577,1
02/25/2017,11:54:04.094,0
02/25/2017,11:54:04.601,1
02/25/2017,11:54:05.104,1
02/25/2017,11:54:05.565,1
02/25/2017,11:54:06.065,1
02/25/2017,11:54:06.570,1
02/25/2017,11:54:07.054,1
02/25/2017,11:54:07.603,1
02/25/2017,11:54:08.059,1
02/25/2017,11:54:08.585,1
02/25/2017,11:54:09.060,1
02/25/2017,11:54:09.568,1
02/25/2017,11:54:10.074,1
02/25/2017,11:54:10.574,0
02/25/2017,11:54:11.067,1
02/25/2017,11:54:11.558,1
02/25/2017,11:54:12.077,1
02/25/2017,11:54:12.589,1
02/25/2017,11:54:13.084,0
02/25/2017,11:54:13.573,1
02/25/2017,11:54:14.077,5
02/25/2017,11:54:14.591,10
02/25/2017,11:54:15.092,13
02/25/2017,11:54:15.564,16
02/25/2017,11:54:16.066,13
02/25/2017,11:54:16.584,15
02/25/2017,11:54:17.089,18
02/25/2017,11:54:17.574,16
02/25/2017,11:54:18.068,18
02/25/2017,11:54:18.578,19
02/25/2017,11:54:19.079,20
02/25/2017,11:54:19.587,16
02/25/2017,11:54:20.080,16
02/25/2017,11:54:20.575,17
02/25/2017,11:54:21.108,13
02/25/2017,11:54:21.583,12
02/25/2017,11:54:22.086,11
02/25/2017,11:54:22.585,10
02/25/2017,11:54:23.067,10
02/25/2017,11:54:23.592,10
02/25/2017,11:54:24.085,10
02/25/2017,11:54:24.593,9
02/25/2017,11:54:25.119,17
02/25/2017,11:54:25.559,20
02/25/2017,11:54:26.060,21
02/25/2017,11:54:26.614,21
02/25/2017,11:54:27.107,21
02/25/2017,11:54:27.563,20
02/25/2017,11:54:28.077,18
02/25/2017,11:54:28.577,17
02/25/2017,11:54:29.117,7
02/25/2017,11:54:29.650,6
